customerID,gender,ContractedDate,CancelledDate,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn
5494-WOZRZ,Female,28/12/1966,,Yes,Two year,Yes,Credit card (automatic),82,5999.85,0,0,No
1302-UHBDD,Male,27/05/1991,,Yes,Month-to-month,No,Electronic check,89.95,1648.45,0,0,No
2234-EOFPT,Male,23/07/1985,,Yes,Two year,Yes,Bank transfer (automatic),79.35,5753.25,0,0,No
8619-IJNDK,Female,25/07/1973,,Yes,Two year,No,Credit card (automatic),64.05,4492.9,0,0,No
8378-LKJAF,Male,23/10/1953,,Yes,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,0,0,No
8182-BJDSI,Female,25/08/1957,03/02/2008,Yes,Month-to-month,Yes,Electronic check,89.95,2625.55,0,2,Yes
2528-HFYZX,Male,26/06/1952,07/05/2015,Yes,Month-to-month,Yes,Electronic check,76.45,1233.4,0,0,Yes
1153-GNOLC,Male,21/08/1991,,No,One year,Yes,Electronic check,39.1,1309,0,0,No
3298-QEICA,Female,09/12/1961,,No,Two year,No,Mailed check,34.6,813.45,0,1,No
0788-DXBFY,Male,18/07/1969,,Yes,One year,Yes,Electronic check,19.55,1108.8,3,0,No
3597-YASZG,Female,09/02/1982,,Yes,Two year,Yes,Bank transfer (automatic),104.45,7349.35,0,0,No
3496-LFSZU,Male,27/03/1955,,Yes,Month-to-month,No,Electronic check,70.5,294.2,0,0,No
5242-UOWHD,Male,12/12/1975,,Yes,Two year,No,Mailed check,20.35,929.2,0,0,No
2482-CZGBB,Male,12/03/1954,12/03/2014,Yes,Month-to-month,Yes,Electronic check,70,740,0,0,Yes
6479-SZPLM,Male,02/05/1957,,Yes,Two year,No,Credit card (automatic),19.45,754.5,0,0,No
8097-VBQTZ,Male,12/11/1985,,Yes,Month-to-month,Yes,Mailed check,69.9,3883.3,0,4,No
4500-HKANN,Male,08/03/1953,,Yes,Two year,No,Mailed check,59.7,1414.2,0,0,No
9917-KWRBE,Female,10/10/1981,,Yes,One year,Yes,Credit card (automatic),78.35,3211.2,0,0,No
3420-ZDBMA,Male,20/03/1956,,Yes,Month-to-month,Yes,Mailed check,71.45,371.6,5,0,No
2212-LYASK,Male,20/08/1979,,No,One year,Yes,Credit card (automatic),45.85,1246.4,3,0,No
1393-IMKZG,Female,06/04/1993,,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,5,0,No
8069-RHUXK,Female,28/04/1953,,No,Two year,No,Credit card (automatic),35.7,2545.7,0,3,No
3398-GCPMU,Female,01/04/1970,,Yes,Two year,Yes,Credit card (automatic),89.55,6448.85,0,1,No
2908-WGAXL,Female,02/02/1998,,Yes,Two year,Yes,Credit card (automatic),24.95,1468.9,0,2,No
3378-AJRAO,Male,26/03/1996,,Yes,One year,No,Electronic check,24.85,1013.6,0,0,No
1013-QCWAM,Female,08/04/1999,,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,4,0,No
0866-QLSIR,Female,12/07/1983,30/01/2008,Yes,One year,Yes,Mailed check,64.4,2088.75,0,5,Yes
6050-FFXES,Female,16/10/1977,,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,1,0,No
7181-BQYBV,Female,03/03/1975,23/06/2021,Yes,Month-to-month,Yes,Electronic check,102.45,102.45,0,0,Yes
0362-RAOQO,Female,27/06/1951,,Yes,Two year,No,Credit card (automatic),19.65,830.25,0,0,No
9554-DFKIC,Male,28/05/1974,,Yes,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,0,0,No
5527-ACHSO,Female,19/04/1966,,Yes,Month-to-month,No,Mailed check,70.5,829.3,0,0,No
0829-DDVLK,Female,01/02/1974,,Yes,One year,No,Credit card (automatic),20.1,302.45,5,0,No
1399-UBQIU,Male,19/12/1957,,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,0,0,No
1813-JLKWR,Female,30/07/1972,,Yes,One year,No,Bank transfer (automatic),19.8,1336.65,0,0,No
0336-PIKEI,Male,09/10/1968,,Yes,Two year,No,Bank transfer (automatic),74.4,5360.75,0,0,No
7322-OCWHC,Male,06/10/1986,,Yes,Two year,Yes,Bank transfer (automatic),93.05,6735.05,5,0,No
9537-VHDTA,Female,24/07/1998,,Yes,Month-to-month,No,Mailed check,51.2,51.2,0,0,No
4957-TIALW,Female,01/11/1995,,Yes,One year,No,Credit card (automatic),65.6,1010,0,0,No
2054-PJOCK,Female,06/02/1977,,Yes,One year,No,Credit card (automatic),80.55,4847.05,0,0,No
9150-HEPMB,Male,06/12/1994,,Yes,One year,No,Mailed check,52.7,3019.7,0,0,No
9030-QGZNL,Female,22/04/1967,,Yes,Two year,No,Mailed check,20.85,161.65,5,0,No
6204-IEUXJ,Female,28/11/2000,18/07/2019,Yes,Month-to-month,No,Credit card (automatic),80.1,217.55,0,0,Yes
3126-WQMGH,Female,23/03/1958,,Yes,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,0,0,No
4529-CKBCL,Female,06/03/1990,06/03/2015,Yes,Month-to-month,Yes,Electronic check,80.2,146.05,0,0,Yes
2506-CLAKW,Female,16/12/1952,22/05/2006,Yes,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,0,0,Yes
7176-WRTNX,Male,02/01/1970,,Yes,Two year,Yes,Bank transfer (automatic),114.95,7711.25,0,0,No
1583-IHQZE,Male,08/07/1974,13/12/2006,Yes,Month-to-month,Yes,Mailed check,112.95,1384.75,0,0,Yes
5732-IKGQH,Male,17/03/1958,,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,0,4,No
9239-GZHZE,Female,05/04/1988,,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,0,0,No
7205-BAIAD,Female,08/06/1984,,Yes,Two year,Yes,Bank transfer (automatic),20.6,827.3,0,0,No
0151-ONTOV,Female,29/07/1991,20/04/2013,Yes,Month-to-month,No,Mailed check,70.9,70.9,0,0,Yes
4140-MUHUG,Female,24/06/1986,10/09/2007,Yes,Month-to-month,Yes,Electronic check,86.85,220.95,1,0,Yes
0093-EXYQL,Female,13/01/1963,,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,0,0,No
8064-RAVOH,Male,07/02/1959,,Yes,Month-to-month,Yes,Electronic check,49.85,49.85,0,0,No
0219-QAERP,Male,12/11/2000,,Yes,One year,No,Credit card (automatic),19.8,576.65,0,0,No
0320-JDNQG,Male,13/05/1982,28/12/2018,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,0,4,Yes
7180-PISOG,Male,25/10/1995,31/08/2013,Yes,Month-to-month,Yes,Electronic check,74.5,74.5,0,0,Yes
9168-INPSZ,Female,03/09/1993,,Yes,Month-to-month,No,Electronic check,104.15,4495.65,0,0,No
3571-RFHAR,Male,05/08/1991,15/04/2015,Yes,Month-to-month,Yes,Electronic check,109.15,6941.2,0,6,Yes
0015-UOCOJ,Female,15/11/1965,,Yes,Month-to-month,Yes,Electronic check,48.2,340.35,0,0,No
5334-AFQJB,Male,31/12/1969,,Yes,Two year,Yes,Credit card (automatic),25.1,1789.9,0,0,No
2754-SDJRD,Female,14/10/1962,,Yes,Month-to-month,Yes,Credit card (automatic),100.15,908.55,5,0,No
9578-VRMNM,Female,05/09/2000,21/01/2009,Yes,Month-to-month,Yes,Credit card (automatic),65.2,1043.35,0,2,Yes
1587-FKLZB,Male,21/06/1953,08/04/2022,Yes,Month-to-month,Yes,Credit card (automatic),99.5,6822.15,0,5,Yes
6140-QNRQQ,Male,24/03/1988,10/01/2010,Yes,Month-to-month,Yes,Mailed check,71.55,71.55,0,0,Yes
8963-JLGJT,Male,22/03/1969,,Yes,Month-to-month,No,Mailed check,55.9,157.55,0,0,No
4307-KTUMW,Male,10/09/1984,15/12/2005,Yes,Month-to-month,No,Electronic check,93.9,5029.2,0,5,Yes
1465-LNTLJ,Male,06/06/1965,,Yes,Month-to-month,Yes,Credit card (automatic),64.4,581.7,0,0,No
5440-FLBQG,Male,19/01/1983,12/04/2010,Yes,Two year,Yes,Bank transfer (automatic),108.4,7318.2,0,7,Yes
2135-DQWAQ,Female,07/07/1958,,Yes,Month-to-month,Yes,Mailed check,85.3,420.45,0,0,No
4056-QHXHZ,Female,24/07/1968,,Yes,Two year,No,Mailed check,107.45,7576.7,0,0,No
7470-MCQTK,Female,06/07/1990,18/01/2021,No,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,0,1,Yes
7488-MXJIV,Female,28/05/1956,17/11/2015,Yes,Month-to-month,Yes,Electronic check,85.65,321.65,0,0,Yes
7401-JIXNM,Female,02/11/1988,,Yes,Two year,No,Credit card (automatic),91.3,4965,0,0,No
9339-FIIJL,Male,20/04/1977,,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,0,0,No
2027-FECZV,Male,25/05/1981,17/03/2012,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,0,2,Yes
2672-DZUOY,Male,17/11/1957,01/08/2006,No,Month-to-month,Yes,Electronic check,25.15,25.15,0,0,Yes
4706-DGAHW,Male,13/10/1956,,Yes,Month-to-month,No,Electronic check,45.2,45.2,5,0,No
3870-MQAMG,Female,27/02/2001,06/06/2006,Yes,One year,No,Electronic check,110.35,5893.15,0,5,Yes
6670-MFRPK,Male,19/06/1971,,Yes,Two year,Yes,Credit card (automatic),79.2,5420.65,5,0,No
6177-PEVRA,Female,22/02/1955,,Yes,Two year,No,Credit card (automatic),55.5,2627.35,0,0,No
4800-CZMPC,Female,03/10/1958,27/11/2006,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,0,3,Yes
4813-HQMGZ,Female,17/09/1965,,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,0,0,No
7579-KKLOE,Male,19/02/1969,,Yes,Two year,Yes,Mailed check,91.25,6589.6,0,0,No
7377-DMMRI,Male,09/03/1962,02/08/2021,Yes,Month-to-month,Yes,Electronic check,47.8,92.45,0,0,Yes
8402-EIVQS,Male,27/06/1985,,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,0,0,No
4947-DSMXK,Male,27/12/1965,,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410,1,0,No
7245-NIIWQ,Female,02/02/1977,,Yes,Month-to-month,Yes,Electronic check,69.85,199.85,0,0,No
0002-ORFBO,Female,17/01/2003,,Yes,One year,Yes,Mailed check,65.6,593.3,0,0,No
3324-OIRTO,Male,05/04/1955,,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,0,0,No
5414-OFQCB,Male,26/03/1982,,Yes,Two year,Yes,Credit card (automatic),90.45,5229.8,0,0,No
4967-WPNCF,Male,20/12/1973,,No,Two year,Yes,Bank transfer (automatic),63.7,4464.8,2,0,No
8552-OBVRU,Female,02/10/1976,,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,0,0,No
8499-BRXTD,Male,04/07/1993,,Yes,One year,No,Mailed check,20.1,401.85,0,0,No
9154-QDGTH,Male,20/12/1980,,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,0,0,No
8197-BFWVU,Female,18/08/2002,,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,0,0,No
2577-GVSIL,Male,19/09/1995,,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,2,0,No
9367-OIUXP,Male,13/10/1961,,Yes,Month-to-month,No,Mailed check,20.7,73.05,0,0,No
6770-UAYGJ,Female,16/07/1959,,Yes,Two year,No,Mailed check,25.25,1211.65,0,0,No
6463-HHXJR,Female,01/12/1971,,Yes,Two year,No,Bank transfer (automatic),100.5,7030.65,0,0,No
7928-VJYAB,Male,21/01/1961,,Yes,Month-to-month,No,Electronic check,90.6,1020.2,0,0,No
1187-WILMM,Male,24/09/1995,,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,0,0,No
9776-OJUZI,Female,23/01/1968,,Yes,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,0,0,No
1306-RPWXZ,Female,09/07/1977,,Yes,Two year,No,Credit card (automatic),20.45,1024.65,0,0,No
8949-JTMAY,Female,16/01/1998,20/12/2006,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,0,2,Yes
2774-LVQUS,Female,30/04/1995,02/06/2020,Yes,Month-to-month,Yes,Electronic check,83.05,1258.3,0,0,Yes
3097-PYWXL,Female,05/08/1999,,Yes,Month-to-month,Yes,Electronic check,19.95,82.9,3,0,No
2266-SJNAT,Female,10/04/1987,,Yes,One year,No,Credit card (automatic),109.15,7789.6,0,0,No
0869-PAPRP,Female,20/07/1959,,Yes,Month-to-month,Yes,Credit card (automatic),85.7,2067,2,1,No
4238-JSSWH,Female,09/11/1985,,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,2,0,No
2972-YDYUW,Female,06/11/1965,,Yes,One year,No,Electronic check,94.7,5468.95,0,0,No
1104-FEJAM,Male,12/11/1974,,Yes,Month-to-month,No,Electronic check,64.4,1802.15,0,0,No
2809-ILCYT,Female,28/02/1992,,Yes,One year,Yes,Mailed check,26.8,733.55,0,0,No
5499-ECUTN,Female,28/02/1981,,Yes,One year,Yes,Credit card (automatic),66.05,3021.45,0,0,No
4981-FLTMF,Female,17/03/1995,,Yes,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,0,0,No
9121-PHQSR,Male,13/08/1989,,Yes,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,0,0,No
3113-IWHLC,Male,20/05/1962,,Yes,Month-to-month,Yes,Mailed check,55.8,274.35,0,0,No
3211-ILJTT,Male,20/07/2001,26/01/2009,Yes,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,0,0,Yes
4612-THJBS,Female,27/09/1959,04/10/2011,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,0,6,Yes
4277-BWBML,Male,28/11/2002,,Yes,Two year,No,Bank transfer (automatic),19.95,1322.85,0,4,No
4094-NSEDU,Female,22/03/1991,12/07/2016,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,0,2,Yes
0234-TEVTT,Female,26/01/1988,,No,One year,No,Credit card (automatic),45,2196.3,0,0,No
4304-TSPVK,Female,15/06/1977,,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,1,0,No
1552-AAGRX,Female,30/01/1955,,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,0,0,No
2637-FKFSY,Female,30/06/1983,,Yes,Month-to-month,Yes,Mailed check,46.1,130.15,0,0,No
9796-MVYXX,Female,23/10/1958,,No,Two year,No,Mailed check,39.7,692.35,0,0,No
7874-ECPQJ,Female,22/05/1951,,Yes,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,3,0,No
0020-INWCK,Female,19/02/1957,,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,0,0,No
7089-RKVSZ,Male,23/06/1979,,Yes,One year,No,Mailed check,24.4,203.95,0,0,No
2683-JXWQQ,Male,15/08/2000,,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,4,0,No
9548-ZMVTX,Male,22/10/1957,,Yes,Two year,No,Bank transfer (automatic),90.45,6565.85,0,0,No
8739-XNIKG,Female,16/11/1975,,Yes,Month-to-month,Yes,Electronic check,84,424.75,0,0,No
9755-JHNMN,Female,12/09/1962,,Yes,Two year,No,Bank transfer (automatic),67.4,3306.85,0,0,No
3981-QSVQI,Male,01/03/1985,,Yes,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,0,0,No
2789-HQBOU,Male,10/02/1999,,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,0,0,No
9424-CMPOG,Male,04/10/1982,,Yes,Two year,No,Mailed check,19.6,197.4,0,0,No
5067-WJEUN,Male,11/11/1987,,Yes,Two year,Yes,Bank transfer (automatic),54.2,3838.2,1,0,No
3450-WXOAT,Male,22/12/1955,,Yes,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,0,2,No
9251-WNSOD,Female,31/07/1983,,Yes,One year,No,Mailed check,75.1,5064.45,0,0,No
6974-DAFLI,Female,18/04/1964,,Yes,One year,No,Electronic check,19.7,1140.05,2,0,No
2616-UUTFK,Male,26/12/1956,,Yes,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,0,0,No
7064-JHXCE,Male,29/07/2001,,Yes,Two year,No,Credit card (automatic),20.05,1263.9,0,0,No
5103-MHMHY,Female,03/06/1981,04/08/2017,Yes,Month-to-month,No,Mailed check,45.95,45.95,0,0,Yes
7989-AWGEH,Male,02/06/1969,,No,Month-to-month,Yes,Electronic check,39.2,1838.15,0,0,No
4373-VVHQL,Male,29/05/1954,,Yes,Month-to-month,Yes,Electronic check,44.75,44.75,0,0,No
4559-UWIHT,Male,24/09/1961,,Yes,Month-to-month,Yes,Electronic check,82.65,1185,0,0,No
7268-IGMFD,Male,27/11/1952,,Yes,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,0,0,No
1846-XWOQN,Female,22/08/1997,03/07/2014,Yes,Month-to-month,Yes,Electronic check,70.15,70.15,5,0,Yes
0235-KGSLC,Female,23/04/2000,02/01/2004,Yes,Month-to-month,Yes,Credit card (automatic),85.55,85.55,0,0,Yes
6650-BWFRT,Female,02/08/1970,,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,0,6,No
9570-KYEUA,Male,11/06/1989,,Yes,Two year,No,Credit card (automatic),99.25,6549.45,0,0,No
6993-YGFJV,Male,27/06/1977,,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,0,0,No
2712-SYWAY,Female,18/10/1997,,Yes,Month-to-month,Yes,Electronic check,25.7,25.7,0,0,No
0730-BGQGF,Male,21/10/1996,,Yes,Two year,No,Credit card (automatic),90.3,6287.3,0,0,No
5498-IBWPI,Female,21/05/1958,,Yes,One year,Yes,Credit card (automatic),49.4,3251.85,0,0,No
9101-NTIXF,Male,06/06/1999,,Yes,Month-to-month,No,Mailed check,19.4,50.6,2,0,No
0013-SMEOE,Female,25/12/1954,,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,0,0,No
9314-QDMDW,Male,04/11/1991,,Yes,One year,Yes,Electronic check,61.25,729.95,0,0,No
9308-ANMVE,Male,11/08/1966,,Yes,Month-to-month,Yes,Electronic check,55.3,2654.05,0,0,No
2884-GBPFB,Female,19/05/1975,08/09/2013,Yes,Month-to-month,Yes,Electronic check,70.3,2416.55,0,0,Yes
3757-NJYBX,Male,07/03/1979,07/12/2012,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,0,3,Yes
3413-DHLPB,Male,22/07/2001,,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,0,0,No
7649-PHJVR,Male,10/08/1972,,Yes,One year,No,Mailed check,19.5,226.8,0,0,No
6114-TCFID,Female,25/02/1990,,No,One year,No,Credit card (automatic),39.5,1082.75,0,0,No
3787-TRIAL,Male,07/01/1974,,No,Month-to-month,Yes,Electronic check,26.05,565.75,0,1,No
2573-GYRUU,Male,15/07/1991,,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,0,0,No
5156-UMKOW,Female,31/10/1989,,No,Month-to-month,No,Mailed check,29.65,90.05,0,0,No
1247-QBVSH,Female,10/04/2001,,Yes,Month-to-month,No,Mailed check,50.2,2169.4,0,0,No
6734-GMPVK,Male,23/12/2002,,Yes,Month-to-month,No,Electronic check,105.3,550.6,0,0,No
9822-OAOVB,Female,05/12/1955,,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,0,0,No
6161-ERDGD,Male,05/10/1980,,Yes,One year,No,Electronic check,85.45,6300.85,0,0,No
1226-JZNKR,Female,08/06/1991,,Yes,One year,No,Electronic check,19.8,160.05,0,0,No
7318-EIVKO,Male,02/01/1961,,Yes,Month-to-month,Yes,Electronic check,59.25,436.6,0,0,No
3771-PZOBW,Male,21/11/1988,,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,0,No
5136-KCKGI,Female,15/02/2002,16/05/2010,Yes,One year,Yes,Mailed check,103.7,3467,0,3,Yes
8231-BSWXX,Male,04/04/1990,,Yes,One year,Yes,Credit card (automatic),79.05,5552.5,0,0,No
6486-LHTMA,Female,22/05/1985,,Yes,One year,Yes,Electronic check,90.7,2835.5,0,0,No
4083-BFNYK,Female,09/10/1978,,Yes,One year,No,Credit card (automatic),95,3591.25,0,0,No
3722-WPXTK,Male,29/09/1951,04/02/2004,Yes,Month-to-month,Yes,Electronic check,88.35,88.35,0,0,Yes
7389-KBFIT,Female,29/05/1979,,No,Month-to-month,Yes,Mailed check,30.25,63.75,0,0,No
7176-WIONM,Female,14/08/2001,,No,Month-to-month,Yes,Bank transfer (automatic),49.85,617.15,0,0,No
5141-ZUVBH,Female,14/04/1978,,Yes,Month-to-month,No,Bank transfer (automatic),93,870.25,0,0,No
1089-HDMKP,Male,21/04/2000,,Yes,Month-to-month,Yes,Electronic check,54.55,601.25,0,0,No
7623-HKYRK,Male,03/05/1973,,Yes,Month-to-month,No,Mailed check,19.7,111.65,0,0,No
0310-SUCIN,Female,08/12/1955,,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,0,0,No
5197-PYEPU,Female,17/11/1993,,Yes,One year,Yes,Credit card (automatic),94.45,3923.8,0,4,No
2929-ERCFZ,Female,18/09/1962,02/09/2018,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,0,1,Yes
7548-SEPYI,Female,01/04/1968,08/11/2015,Yes,Month-to-month,Yes,Electronic check,96.25,512.45,0,0,Yes
8835-VSDSE,Female,25/06/1985,25/01/2013,Yes,Month-to-month,Yes,Electronic check,70.7,141.45,2,0,Yes
6619-RPLQZ,Female,25/11/1990,,Yes,Two year,No,Mailed check,20.85,892.15,0,0,No
3275-RHRNE,Male,10/02/1995,,No,One year,Yes,Credit card (automatic),60,1682.05,0,0,No
3503-TYDAY,Female,01/03/1975,,Yes,Month-to-month,No,Electronic check,80.45,3398.9,0,0,No
6901-GOGZG,Male,14/01/2002,,Yes,Two year,Yes,Electronic check,84.95,4984.85,0,0,No
1623-NLDOT,Female,06/10/1957,15/02/2020,No,One year,No,Mailed check,33.55,1445.3,2,0,Yes
7021-XSNYE,Male,18/10/1971,,No,Two year,No,Credit card (automatic),49.65,305.55,3,0,No
9621-OUPYD,Female,15/03/1977,,Yes,One year,Yes,Bank transfer (automatic),20.2,507.9,0,0,No
9898-KZQDZ,Female,31/08/1977,18/11/2018,Yes,Month-to-month,Yes,Credit card (automatic),94.55,3640.45,0,6,Yes
8982-NHAVY,Male,13/04/1975,,Yes,One year,Yes,Bank transfer (automatic),100.5,2673.45,3,0,No
4307-KWMXE,Male,07/12/1986,,No,Month-to-month,No,Electronic check,35.75,389.8,3,0,No
0141-YEAYS,Female,20/12/1965,,Yes,Month-to-month,Yes,Bank transfer (automatic),86.45,2401.05,0,0,No
2450-ZKEED,Female,14/01/1989,,Yes,One year,No,Bank transfer (automatic),53.8,651.55,4,0,No
3694-DELSO,Male,26/02/1976,,No,Month-to-month,No,Credit card (automatic),38.55,156.1,0,0,No
3893-JRNFS,Male,20/10/1965,,No,Month-to-month,Yes,Bank transfer (automatic),39.9,2796.35,0,0,No
9603-OAIHC,Male,29/07/1969,,Yes,Month-to-month,Yes,Electronic check,70.05,70.05,0,0,No
1133-KXCGE,Female,15/01/1956,,Yes,One year,No,Mailed check,20.1,407.05,0,0,No
5236-PERKL,Female,13/11/2000,30/04/2017,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465,3,5,Yes
0142-GVYSN,Male,19/02/1972,,Yes,Month-to-month,Yes,Electronic check,20.3,511.25,0,0,No
1049-FYSYG,Female,21/02/1954,,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,0,0,No
7854-FOKSF,Male,03/01/1958,17/12/2006,No,Month-to-month,No,Electronic check,35.9,35.9,0,0,Yes
2519-FAKOD,Male,12/10/1985,26/04/2010,Yes,Month-to-month,Yes,Bank transfer (automatic),99.25,3777.15,0,4,Yes
8406-LNMHF,Male,21/09/1986,,Yes,One year,Yes,Credit card (automatic),82.95,4903.15,0,0,No
1821-BUCWY,Male,29/07/1983,,Yes,Two year,Yes,Mailed check,55.65,1653.85,0,0,No
8263-JQAIK,Male,14/10/1975,17/03/2016,No,Month-to-month,Yes,Mailed check,24.45,47.5,0,0,Yes
0023-UYUPN,Female,17/12/1961,,Yes,One year,No,Electronic check,25.2,1306.3,0,0,No
8314-DPQHL,Male,16/11/1961,,No,One year,No,Mailed check,50.8,463.6,0,0,No
1465-WCZVT,Female,29/05/1979,,Yes,Month-to-month,No,Mailed check,19.65,60.65,0,0,No
9481-SFCQY,Female,19/06/1968,,Yes,Month-to-month,Yes,Credit card (automatic),59.8,824.85,0,0,No
6360-SVNWV,Female,14/12/1978,,Yes,Month-to-month,Yes,Credit card (automatic),73.55,2094.65,0,0,No
0567-GGCAC,Female,20/08/1958,,Yes,Month-to-month,No,Electronic check,61.4,438.9,4,0,No
7089-IVVAZ,Female,16/02/1967,01/01/2005,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,0,0,Yes
8884-MRNSU,Male,30/04/1987,,Yes,One year,No,Bank transfer (automatic),19.9,329.75,0,0,No
2171-UDMFD,Male,13/10/1983,,Yes,Month-to-month,Yes,Credit card (automatic),19.45,674.55,0,0,No
9050-IKDZA,Female,25/12/1966,,Yes,Month-to-month,No,Mailed check,81.5,162.55,0,0,No
2205-YMZZJ,Male,31/10/1964,01/05/2017,Yes,Month-to-month,Yes,Electronic check,84.8,546.95,0,0,Yes
9802-CAQUT,Female,14/03/1954,,Yes,Two year,No,Credit card (automatic),109.55,7887.25,4,0,No
1254-IZEYF,Female,27/03/1957,29/04/2019,Yes,Month-to-month,Yes,Electronic check,99.95,3186.65,0,1,Yes
0187-WZNAB,Female,26/09/1965,,Yes,Month-to-month,No,Mailed check,74.4,1972.35,0,0,No
9492-TOKRI,Female,07/01/1976,01/05/2006,Yes,Month-to-month,Yes,Credit card (automatic),90,1527.35,0,1,Yes
1475-VWVDO,Male,06/03/2001,,Yes,Month-to-month,Yes,Electronic check,74.9,490.55,0,0,No
9221-OTIVJ,Female,25/08/1975,09/01/2008,Yes,Month-to-month,Yes,Electronic check,104.85,1531.4,0,1,Yes
1357-MVDOZ,Male,06/05/1988,,Yes,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,0,0,No
7602-MVRMB,Female,20/06/1969,,Yes,Two year,Yes,Bank transfer (automatic),110.45,8058.85,0,0,No
3325-FUYCG,Male,25/11/1996,23/04/2021,Yes,One year,No,Electronic check,106.1,2847.4,0,2,Yes
5908-QMGOE,Male,19/12/1963,17/02/2008,Yes,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,0,0,Yes
1197-BVMVG,Female,25/06/1992,,Yes,Month-to-month,Yes,Electronic check,74.45,294.45,0,0,No
5406-KGRMX,Female,27/08/1953,,Yes,Two year,No,Electronic check,24.55,1719.15,0,0,No
8481-YYXWG,Female,24/11/2002,26/12/2003,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,0,0,Yes
5968-HYJRZ,Male,16/05/1993,,Yes,Two year,No,Mailed check,24.55,1160.45,0,0,No
5198-EFNBM,Male,01/10/1973,,Yes,One year,Yes,Electronic check,90.65,5199.8,0,0,No
7516-GMHUV,Male,10/12/1987,,Yes,Two year,Yes,Credit card (automatic),105.05,5163.3,0,0,No
7140-ADSMJ,Male,27/03/1956,,Yes,Month-to-month,Yes,Credit card (automatic),20.45,162.3,0,0,No
2230-XTUWL,Female,07/08/1986,,Yes,Two year,No,Mailed check,19.55,883.35,0,0,No
7706-YLMQA,Female,03/12/1971,,Yes,One year,No,Bank transfer (automatic),19.7,1341.5,1,0,No
2585-KTFRE,Male,22/10/1987,,Yes,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,0,0,No
